Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
0,36890,cpu_op,0,,autograd::engine::evaluate_function: SumBackward0,30902,119.721,1025,,1896,,,6935384523258.65,1,X
1,36890,cpu_op,0,"[""float""]",SumBackward0,30902,68.967,1026,"[""""]",1896,[[]],[[]],6935384523299.732,1,X
2,36890,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar""]",aten::expand,30902,22.505,1027,"["""", ""[300, 15]"", ""False""]",,"[[], [], []]","[[], [], []]",6935384523341.313,,X
3,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,4.954,1028,"["""", ""[300, 15]"", ""[0, 0]"", """"]",,"[[], [], [], []]","[[], [], [], []]",6935384523352.312,,X
4,36890,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,30902,8134.452,1029,,1895,,,6935384523391.531,1,X
5,36890,cpu_op,0,"[""float""]",AddmmBackward0,30902,8022.267,1030,"[""""]",1895,"[[0, 0]]","[[300, 15]]",6935384523402.895,1,X
6,36890,cpu_op,0,"[""float""]",aten::t,30902,12.287,1031,"[""""]",,"[[1, 50]]","[[50, 15]]",6935384523410.118,,X
7,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,4.787,1032,"["""", ""0"", ""1""]",,"[[1, 50], [], []]","[[50, 15], [], []]",6935384523415.466,,X
8,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,0.842,1033,"["""", ""[15, 50]"", ""[50, 1]"", """"]",,"[[1, 50], [], [], []]","[[50, 15], [], [], []]",6935384523418.667,,X
9,36890,cpu_op,0,"[""float"", ""float""]",aten::mm,30902,728.208,1034,"["""", """"]",,"[[0, 0], [50, 1]]","[[300, 15], [15, 50]]",6935384523428.69,,X
10,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,30902,95.221,1035,"["""", ""0""]",,"[[0, 0], []]","[[300, 15], []]",6935384523454.662,,X
11,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,22.144,1036,"["""", ""6"", ""0"", """", """", ""0""]",,"[[0, 0], [], [], [], [], []]","[[300, 15], [], [], [], [], []]",6935384523457.506,,X
12,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,16.61,1037,"[""[300, 15]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384523461.917,,X
13,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,66.181,1038,"["""", """", ""False""]",,"[[15, 1], [0, 0], []]","[[300, 15], [300, 15], []]",6935384523482.782,,X
14,36890,cpu_op,0,"[""float""]",aten::t,30902,22.726,1039,"[""""]",,"[[0, 0]]","[[300, 15]]",6935384524174.67,,X
15,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,10.778,1040,"["""", ""0"", ""1""]",,"[[0, 0], [], []]","[[300, 15], [], []]",6935384524183.451,,X
16,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,3.58,1041,"["""", ""[15, 300]"", ""[0, 0]"", """"]",,"[[0, 0], [], [], []]","[[300, 15], [], [], []]",6935384524190.059,,X
17,36890,cpu_op,0,"[""float"", ""float""]",aten::mm,30902,7186.489,1042,"["""", """"]",,"[[0, 0], [50, 1]]","[[15, 300], [300, 50]]",6935384524200.776,,X
18,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,30902,53.073,1043,"["""", ""0""]",,"[[0, 0], []]","[[15, 300], []]",6935384524216.437,,X
19,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,12.331,1044,"["""", ""6"", ""0"", """", """", ""0""]",,"[[0, 0], [], [], [], [], []]","[[15, 300], [], [], [], [], []]",6935384524219.177,,X
20,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,7.127,1045,"[""[15, 300]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384524223.201,,X
21,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,34.59,1046,"["""", """", ""False""]",,"[[300, 1], [0, 0], []]","[[15, 300], [15, 300], []]",6935384524234.262,,X
22,36890,cpu_op,0,"[""float""]",aten::t,30902,21.667,1047,"[""""]",,"[[50, 1]]","[[15, 50]]",6935384531399.009,,X
23,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,12.929,1048,"["""", ""0"", ""1""]",,"[[50, 1], [], []]","[[15, 50], [], []]",6935384531404.623,,X
24,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,3.789,1049,"["""", ""[50, 15]"", ""[1, 50]"", """"]",,"[[50, 1], [], [], []]","[[15, 50], [], [], []]",6935384531413.065,,X
25,36890,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,30902,61.986,1050,"["""", ""[0]"", ""True"", """"]",,"[[0, 0], [], [], []]","[[300, 15], [], [], []]",6935384531432.883,,X
26,36890,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,30902,6.144,1051,"["""", ""[15]""]",,"[[15, 1], []]","[[1, 15], []]",6935384531500.725,,X
27,36890,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,30902,26.747,1052,,,,,6935384531557.869,,X
28,36890,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,30902,17.359,1053,"[""""]",,[[1]],[[15]],6935384531562.918,,X
29,36890,cpu_op,0,"[""float""]",aten::detach,30902,8.636,1054,"[""""]",,[[1]],[[15]],6935384531570.559,,X
30,36890,cpu_op,0,"[""float""]",detach,30902,5.818,1055,"[""""]",,[[1]],[[15]],6935384531573.061,,X
31,36890,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,30902,17.835,1056,,1894,,,6935384531592.849,1,X
32,36890,cpu_op,0,"[""float""]",TBackward0,30902,10.941,1057,"[""""]",1894,"[[1, 50]]","[[50, 15]]",6935384531595.84,1,X
33,36890,cpu_op,0,"[""float""]",aten::t,30902,8.415,1058,"[""""]",,"[[1, 50]]","[[50, 15]]",6935384531597.82,,X
34,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,4.448,1059,"["""", ""0"", ""1""]",,"[[1, 50], [], []]","[[50, 15], [], []]",6935384531600.162,,X
35,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,1.176,1060,"["""", ""[15, 50]"", ""[50, 1]"", """"]",,"[[1, 50], [], [], []]","[[50, 15], [], [], []]",6935384531602.924,,X
36,36890,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,30902,11.072,1061,,,,,6935384531619.173,,X
37,36890,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,30902,5.489,1062,"[""""]",,"[[50, 1]]","[[15, 50]]",6935384531622.427,,X
38,36890,cpu_op,0,"[""float""]",aten::detach,30902,3.057,1063,"[""""]",,"[[50, 1]]","[[15, 50]]",6935384531624.291,,X
39,36890,cpu_op,0,"[""float""]",detach,30902,1.411,1064,"[""""]",,"[[50, 1]]","[[15, 50]]",6935384531625.603,,X
40,36890,cpu_op,0,,autograd::engine::evaluate_function: SliceBackward0,30902,144.993,1065,,1893,,,6935384531637.694,1,X
41,36890,cpu_op,0,"[""float""]",SliceBackward0,30902,135.446,1066,"[""""]",1893,"[[50, 1]]","[[300, 50]]",6935384531640.472,1,X
42,36890,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice_backward,30902,122.91,1067,"["""", ""[300, 50]"", ""1"", ""0"", ""9223372036854775807"", ""1""]",,"[[50, 1], [], [], [], [], []]","[[300, 50], [], [], [], [], []]",6935384531652.082,,X
43,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,30902,53.526,1068,"[""[300, 50]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6935384531675.052,,X
44,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,11.386,1069,"[""[300, 50]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384531678.313,,X
45,36890,cpu_op,0,"[""float""]",aten::zero_,30902,35.106,1070,"[""""]",,"[[50, 1]]","[[300, 50]]",6935384531692.818,,X
46,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,24.179,1071,"["""", ""0""]",,"[[50, 1], []]","[[300, 50], []]",6935384531702.045,,X
47,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,30902,6.241,1072,"["""", ""1"", ""0"", ""9223372036854775807"", ""1""]",,"[[50, 1], [], [], [], []]","[[300, 50], [], [], [], []]",6935384531733.107,,X
48,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,30902,1.311,1073,"["""", ""[300, 50]"", ""[50, 1]"", ""0""]",,"[[50, 1], [], [], []]","[[300, 50], [], [], []]",6935384531737.172,,X
49,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,31.651,1074,"["""", """", ""False""]",,"[[50, 1], [50, 1], []]","[[300, 50], [300, 50], []]",6935384531741.566,,X
50,36890,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,30902,100.483,1075,,1892,,,6935384531793.897,1,X
51,36890,cpu_op,0,"[""float""]",SelectBackward0,30902,91.818,1076,"[""""]",1892,"[[50, 1]]","[[300, 50]]",6935384531796.829,1,X
52,36890,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,30902,79.981,1077,"["""", ""[300, 1000, 50]"", ""1"", ""-1""]",,"[[50, 1], [], [], []]","[[300, 50], [], [], []]",6935384531808.172,,X
53,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,30902,32.74,1078,"[""[300, 1000, 50]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6935384531820.913,,X
54,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,8.839,1079,"[""[300, 1000, 50]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384531822.924,,X
55,36890,cpu_op,0,"[""float""]",aten::zero_,30902,19.507,1080,"[""""]",,"[[50000, 50, 1]]","[[300, 1000, 50]]",6935384531833.566,,X
56,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,15.444,1081,"["""", ""0""]",,"[[50000, 50, 1], []]","[[300, 1000, 50], []]",6935384531835.987,,X
57,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,30902,8.853,1082,"["""", ""1"", ""-1""]",,"[[50000, 50, 1], [], []]","[[300, 1000, 50], [], []]",6935384531856.503,,X
58,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,30902,1.345,1083,"["""", ""[300, 50]"", ""[50000, 1]"", ""49950""]",,"[[50000, 50, 1], [], [], []]","[[300, 1000, 50], [], [], []]",6935384531862.93,,X
59,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,20.108,1084,"["""", """", ""False""]",,"[[50000, 1], [50, 1], []]","[[300, 50], [300, 50], []]",6935384531866.85,,X
60,36890,cpu_op,0,,autograd::engine::evaluate_function: SliceBackward0,30902,82.029,1085,,1891,,,6935384531903.931,1,X
61,36890,cpu_op,0,"[""float""]",SliceBackward0,30902,74.052,1086,"[""""]",1891,"[[50000, 50, 1]]","[[300, 1000, 50]]",6935384531906.738,1,X
62,36890,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice_backward,30902,70.662,1087,"["""", ""[300, 1000, 50]"", ""0"", ""0"", ""9223372036854775807"", ""1""]",,"[[50000, 50, 1], [], [], [], [], []]","[[300, 1000, 50], [], [], [], [], []]",6935384531909.462,,X
63,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,30902,28.001,1088,"[""[300, 1000, 50]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6935384531912.038,,X
64,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,7.204,1089,"[""[300, 1000, 50]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384531913.715,,X
65,36890,cpu_op,0,"[""float""]",aten::zero_,30902,17.036,1090,"[""""]",,"[[50000, 50, 1]]","[[300, 1000, 50]]",6935384531922.498,,X
66,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,13.276,1091,"["""", ""0""]",,"[[50000, 50, 1], []]","[[300, 1000, 50], []]",6935384531924.732,,X
67,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::slice,30902,11.058,1092,"["""", ""0"", ""0"", ""9223372036854775807"", ""1""]",,"[[50000, 50, 1], [], [], [], []]","[[300, 1000, 50], [], [], [], []]",6935384531941.972,,X
68,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,30902,1.177,1093,"["""", ""[300, 1000, 50]"", ""[50000, 50, 1]"", ""0""]",,"[[50000, 50, 1], [], [], []]","[[300, 1000, 50], [], [], []]",6935384531950.958,,X
69,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,24.218,1094,"["""", """", ""False""]",,"[[50000, 50, 1], [50000, 50, 1], []]","[[300, 1000, 50], [300, 1000, 50], []]",6935384531954.633,,X
70,36890,cpu_op,0,,autograd::engine::evaluate_function: CudnnRnnBackward0,30902,87452.765,1095,,1890,,,6935384531996.339,1,X
71,36890,cpu_op,0,"[""float"", """", """"]",CudnnRnnBackward0,30902,87383.178,1096,"["""", """", """"]",1890,"[[50000, 50, 1], [], []]","[[300, 1000, 50], [], []]",6935384531999.614,1,X
72,36890,cpu_op,0,"[""float"", ""TensorList"", ""Scalar"", ""float"", ""float"", ""float"", ""float"", ""float"", """", """", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""ScalarList"", """", ""unsigned char"", ""ScalarList""]",aten::_cudnn_rnn_backward,30902,87316.498,1097,"["""", """", ""4"", """", """", """", """", """", """", """", ""2"", ""50"", ""0"", ""10"", ""True"", ""0."", ""True"", ""False"", ""[]"", """", """", ""[False, False, False, True]""]",,"[[10000, 10, 1], [], [], [1], [15000, 50, 1], [15000, 50, 1], [50, 15000, 1], [50000, 50, 1], [], [], [], [], [], [], [], [], [], [], [], [], [1], []]","[[300, 1000, 10], [], [], [196000], [10, 300, 50], [10, 300, 50], [300, 1000, 50], [300, 1000, 50], [], [], [], [], [], [], [], [], [], [], [], [], [3540000256], []]",6935384532054.486,,X
73,36890,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::zeros_like,30902,36.872,1098,"["""", """", """", """", """", ""0""]",,"[[15000, 50, 1], [], [], [], [], []]","[[10, 300, 50], [], [], [], [], []]",6935384532072.365,,X
74,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,11.887,1099,"["""", ""6"", ""0"", """", """", ""0""]",,"[[15000, 50, 1], [], [], [], [], []]","[[10, 300, 50], [], [], [], [], []]",6935384532074.828,,X
75,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,8.188,1100,"[""[10, 300, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384532077.59,,X
76,36890,cpu_op,0,"[""float""]",aten::zero_,30902,20.51,1101,"[""""]",,"[[15000, 50, 1]]","[[10, 300, 50]]",6935384532088.294,,X
77,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,16.628,1102,"["""", ""0""]",,"[[15000, 50, 1], []]","[[10, 300, 50], []]",6935384532090.503,,X
78,36890,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::zeros_like,30902,31.372,1103,"["""", """", """", """", """", ""0""]",,"[[15000, 50, 1], [], [], [], [], []]","[[10, 300, 50], [], [], [], [], []]",6935384532111.037,,X
79,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,13.252,1104,"["""", ""6"", ""0"", """", """", ""0""]",,"[[15000, 50, 1], [], [], [], [], []]","[[10, 300, 50], [], [], [], [], []]",6935384532112.38,,X
80,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,10.855,1105,"[""[10, 300, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384532114.176,,X
81,36890,cpu_op,0,"[""float""]",aten::zero_,30902,14.897,1106,"[""""]",,"[[15000, 50, 1]]","[[10, 300, 50]]",6935384532127.07,,X
82,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,11.552,1107,"["""", ""0""]",,"[[15000, 50, 1], []]","[[10, 300, 50], []]",6935384532128.935,,X
83,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,13.414,1108,"["""", ""0"", ""1""]",,"[[10000, 10, 1], [], []]","[[300, 1000, 10], [], []]",6935384537382.999,,X
84,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,4.427,1109,"["""", ""[1000, 300, 10]"", ""[10, 10000, 1]"", """"]",,"[[10000, 10, 1], [], [], []]","[[300, 1000, 10], [], [], []]",6935384537390.081,,X
85,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,2.735,1110,"["""", ""0"", ""1""]",,"[[50000, 50, 1], [], []]","[[300, 1000, 50], [], []]",6935384537397.951,,X
86,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,0.647,1111,"["""", ""[1000, 300, 50]"", ""[50, 50000, 1]"", """"]",,"[[50000, 50, 1], [], [], []]","[[300, 1000, 50], [], [], []]",6935384537399.643,,X
87,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,2.785,1112,"["""", ""0"", ""1""]",,"[[50, 15000, 1], [], []]","[[300, 1000, 50], [], []]",6935384537402.052,,X
88,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,0.688,1113,"["""", ""[1000, 300, 50]"", ""[15000, 50, 1]"", """"]",,"[[50, 15000, 1], [], [], []]","[[300, 1000, 50], [], [], []]",6935384537403.796,,X
89,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,30902,65.455,1114,"["""", ""0""]",,"[[10, 10000, 1], []]","[[1000, 300, 10], []]",6935384537409.318,,X
90,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,30902,62.652,1115,"["""", ""0""]",,"[[10, 10000, 1], []]","[[1000, 300, 10], []]",6935384537411.694,,X
91,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,19.966,1116,"["""", ""6"", ""0"", """", """", ""0""]",,"[[10, 10000, 1], [], [], [], [], []]","[[1000, 300, 10], [], [], [], [], []]",6935384537414.436,,X
92,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,15.124,1117,"[""[1000, 300, 10]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537418.009,,X
93,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,36.879,1118,"["""", """", ""False""]",,"[[3000, 10, 1], [10, 10000, 1], []]","[[1000, 300, 10], [1000, 300, 10], []]",6935384537436.752,,X
94,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,30902,34.631,1119,"["""", ""0""]",,"[[50, 50000, 1], []]","[[1000, 300, 50], []]",6935384537476.654,,X
95,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,30902,32.949,1120,"["""", ""0""]",,"[[50, 50000, 1], []]","[[1000, 300, 50], []]",6935384537477.951,,X
96,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,13.985,1121,"["""", ""6"", ""0"", """", """", ""0""]",,"[[50, 50000, 1], [], [], [], [], []]","[[1000, 300, 50], [], [], [], [], []]",6935384537479.137,,X
97,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,11.236,1122,"[""[1000, 300, 50]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537481.16,,X
98,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,15.598,1123,"["""", """", ""False""]",,"[[15000, 50, 1], [50, 50000, 1], []]","[[1000, 300, 50], [1000, 300, 50], []]",6935384537494.682,,X
99,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,6.957,1124,"[""[1000, 300, 10]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537514.491,,X
