Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
100,36890,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,30902,2.097,1125,"["""", ""[10, 300, 50]""]",,"[[15000, 50, 1], []]","[[10, 300, 50], []]",6935384537524.49,,X
101,36890,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,30902,0.541,1126,"["""", ""[10, 300, 50]""]",,"[[15000, 50, 1], []]","[[10, 300, 50], []]",6935384537528.318,,X
102,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,6.448,1127,"[""[10, 300, 50]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537530.795,,X
103,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,6.151,1128,"[""[10, 300, 50]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537539.137,,X
104,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,8.595,1129,"[""[1277571872]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384537687.338,,X
105,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose_,30902,21.256,1130,"["""", ""0"", ""1""]",,"[[3000, 10, 1], [], []]","[[1000, 300, 10], [], []]",6935384554052.825,,X
106,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided_,30902,10.289,1131,"["""", ""[300, 1000, 10]"", ""[10, 3000, 1]"", """"]",,"[[3000, 10, 1], [], [], []]","[[1000, 300, 10], [], [], []]",6935384554061.766,,X
107,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,9.096,1132,"["""", ""0"", ""1""]",,"[[10000, 10, 1], [], []]","[[300, 1000, 10], [], []]",6935384554109.064,,X
108,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,3.821,1133,"["""", ""[1000, 300, 10]"", ""[10, 10000, 1]"", """"]",,"[[10000, 10, 1], [], [], []]","[[300, 1000, 10], [], [], []]",6935384554113.672,,X
109,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,30902,3.365,1134,"["""", ""0"", ""1""]",,"[[50, 15000, 1], [], []]","[[300, 1000, 50], [], []]",6935384554119.618,,X
110,36890,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,30902,0.638,1135,"["""", ""[1000, 300, 50]"", ""[15000, 50, 1]"", """"]",,"[[50, 15000, 1], [], [], []]","[[300, 1000, 50], [], [], []]",6935384554121.964,,X
111,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::contiguous,30902,71.525,1136,"["""", ""0""]",,"[[10, 10000, 1], []]","[[1000, 300, 10], []]",6935384554127.454,,X
112,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,30902,68.723,1137,"["""", ""0""]",,"[[10, 10000, 1], []]","[[1000, 300, 10], []]",6935384554129.805,,X
113,36890,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,30902,19.829,1138,"["""", ""6"", ""0"", """", """", ""0""]",,"[[10, 10000, 1], [], [], [], [], []]","[[1000, 300, 10], [], [], [], [], []]",6935384554132.842,,X
114,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,30902,14.315,1139,"[""[1000, 300, 10]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384554137.089,,X
115,36890,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,30902,42.7,1140,"["""", """", ""False""]",,"[[3000, 10, 1], [10, 10000, 1], []]","[[1000, 300, 10], [1000, 300, 10], []]",6935384554155.174,,X
116,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,30902,37.548,1141,"[""[196000]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6935384554203.168,,X
117,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,7.67,1142,"[""[196000]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384554206.175,,X
118,36890,cpu_op,0,"[""float""]",aten::zero_,30902,23.805,1143,"[""""]",,[[1]],[[196000]],6935384554216.338,,X
119,36890,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,30902,18.291,1144,"["""", ""0""]",,"[[1], []]","[[196000], []]",6935384554219.853,,X
120,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,7.891,1145,"[""[1277571872]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384554348.382,,X
121,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,17.731,1146,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616419.484,,X
122,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,7.902,1147,"["""", """", ""0"", ""[2000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616445.893,,X
123,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.653,1148,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616514.326,,X
124,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.546,1149,"["""", """", ""2000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616521.799,,X
125,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.59,1150,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616580.948,,X
126,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.593,1151,"["""", """", ""192000"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616588.136,,X
127,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.65,1152,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616648.468,,X
128,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.648,1153,"["""", """", ""192200"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616655.485,,X
129,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.563,1154,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616716.47,,X
130,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.486,1155,"["""", """", ""12000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616723.381,,X
131,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,5.4,1156,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616784.725,,X
132,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.495,1157,"["""", """", ""22000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616792.562,,X
133,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,5.314,1158,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616854.054,,X
134,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.479,1159,"["""", """", ""192400"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616861.556,,X
135,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.503,1160,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616924.064,,X
136,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.484,1161,"["""", """", ""192600"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384616930.767,,X
137,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.48,1162,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384616993.833,,X
138,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.483,1163,"["""", """", ""32000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617000.554,,X
139,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.49,1164,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617061.654,,X
140,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.489,1165,"["""", """", ""42000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617068.592,,X
141,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.549,1166,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617131.264,,X
142,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.44,1167,"["""", """", ""192800"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617138.408,,X
143,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.533,1168,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617202.306,,X
144,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.44,1169,"["""", """", ""193000"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617209.461,,X
145,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.524,1170,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617272.287,,X
146,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.483,1171,"["""", """", ""52000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617278.842,,X
147,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.552,1172,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617339.793,,X
148,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.603,1173,"["""", """", ""62000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617346.367,,X
149,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.912,1174,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617409.245,,X
150,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.481,1175,"["""", """", ""193200"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617416.194,,X
151,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,5.56,1176,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617480.548,,X
152,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.5,1177,"["""", """", ""193400"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617488.333,,X
153,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,14.949,1178,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617551.414,,X
154,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.547,1179,"["""", """", ""72000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617568.598,,X
155,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.528,1180,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617629.508,,X
156,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.509,1181,"["""", """", ""82000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617636.059,,X
157,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.555,1182,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617698.457,,X
158,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.481,1183,"["""", """", ""193600"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617705.042,,X
159,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.573,1184,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617768.144,,X
160,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.483,1185,"["""", """", ""193800"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617774.746,,X
161,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.509,1186,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617836.986,,X
162,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.499,1187,"["""", """", ""92000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617843.519,,X
163,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.541,1188,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617904.006,,X
164,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.483,1189,"["""", """", ""102000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617910.835,,X
165,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.544,1190,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384617972.959,,X
166,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.482,1191,"["""", """", ""194000"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384617979.554,,X
167,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.867,1192,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618042.615,,X
168,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.431,1193,"["""", """", ""194200"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618049.925,,X
169,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.58,1194,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618113.208,,X
170,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.481,1195,"["""", """", ""112000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618119.916,,X
171,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.595,1196,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618180.765,,X
172,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.481,1197,"["""", """", ""122000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618187.39,,X
173,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.626,1198,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618250.069,,X
174,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.499,1199,"["""", """", ""194400"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618256.732,,X
175,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.538,1200,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618320.886,,X
176,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.481,1201,"["""", """", ""194600"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618327.454,,X
177,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.543,1202,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618390.188,,X
178,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.501,1203,"["""", """", ""132000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618396.763,,X
179,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.534,1204,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618458.01,,X
180,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.48,1205,"["""", """", ""142000"", ""[10000, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618464.581,,X
181,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.563,1206,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618526.541,,X
182,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.482,1207,"["""", """", ""194800"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618533.159,,X
183,36890,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,30902,4.537,1208,"[""[0]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6935384618596.124,,X
184,36890,cpu_op,0,"[""float"", """", ""Scalar"", ""ScalarList"", ""ScalarList""]",aten::set_,30902,0.502,1209,"["""", """", ""195000"", ""[200, 1]"", ""[]""]",,"[[1], [], [], [], []]","[[0], [], [], [], []]",6935384618602.907,,X
